;subject;predicate;object;score;path
25;Edward McGlynn;/people/person/place_of_birth;New York City;5.0;0.1530393575790499
26;Herman Trunk;/people/person/place_of_birth;New York City;5.0;0.12093332551667316
27;Steve Powers;/people/person/place_of_birth;New York City;5.0;0.19607713292913406
28;Morgan Dix;/people/person/place_of_birth;New York City;5.0;0.18363490983500536
29;Irwin Steingut;/people/person/place_of_birth;New York City;5.0;0.13792526687378406
30;Melvyn Goldstein;/people/person/place_of_birth;New York City;-1.0;0.04913196802289898
31;Sergio Cresto;/people/person/place_of_birth;New York City;1.0;0.05308421680516659
32;David Walsh (writer);/people/person/place_of_birth;New York City;5.0;0.049290629303161616
33;Paul A. Schneider;/people/person/place_of_birth;New York City;-1.0;0.057625201879828926
34;Lawrence Lessing;/people/person/place_of_birth;New York City;-5.0;0.06637645955091351
35;Charles McCabe;/people/person/place_of_birth;New York City;1.0;0.061782073667595826
36;Judy Craig;/people/person/place_of_birth;New York City;1.0;0.050252941694058466
37;Jay Irving;/people/person/place_of_birth;New York City;3.0;0.10887815616172088
38;Leona Rostenberg;/people/person/place_of_birth;New York City;5.0;0.08058135696458814
39;Kate Warne;/people/person/place_of_birth;New York City;1.0;0.07689863766074109
40;Mike DiMeo;/people/person/place_of_birth;New York City;5.0;0.1262633632057434
41;Tommy Mandel;/people/person/place_of_birth;New York City;5.0;0.028406112386712756
42;Herman Rietzel;/people/person/place_of_birth;New York City;5.0;0.1557845447878755
43;James Maurice;/people/person/place_of_birth;New York City;5.0;0.19080999938512072
44;Samuel Isham;/people/person/place_of_birth;New York City;1.0;0.14779423473457004
45;Richard Bernas;/people/person/place_of_birth;New York City;5.0;0.11364755219860752
46;Josh Neufeld;/people/person/place_of_birth;New York City;5.0;0.13525941718692908
47;Hannah Kahn;/people/person/place_of_birth;New York City;5.0;0.06795054488840695
48;Sarah Platt Doremus;/people/person/place_of_birth;New York City;5.0;0.18765520194616772
49;Robert Hoe III;/people/person/place_of_birth;New York City;5.0;0.18531324488485185
50;Joe L. Brown;/people/person/place_of_birth;New York City;-3.0;0.07902981835209275
51;Maarten van den Bergh;/people/person/place_of_birth;New York City;5.0;0.059493825481950674
52;Barbara Probst Solomon;/people/person/place_of_birth;New York City;3.0;0.15533155468169446
53;Ben Yagoda;/people/person/place_of_birth;New York City;5.0;0.155573139851807
54;David H. Frisch;/people/person/place_of_birth;New York City;5.0;0.07888724261689474
55;Robert Hessen;/people/person/place_of_birth;New York City;5.0;0.1166651053516502
56;Charles Bazerman;/people/person/place_of_birth;New York City;-1.0;0.07580645892914481
57;Harry Borden;/people/person/place_of_birth;New York City;-1.0;0.05919671141585614
58;Greg Rand;/people/person/place_of_birth;New York City;5.0;0.09095392750309517
59;William Schaus;/people/person/place_of_birth;New York City;5.0;0.14926966331414115
60;Frederick S. Armitage;/people/person/place_of_birth;New York City;1.0;0.10028576845759556
61;Ely Jacques Kahn, Jr.;/people/person/place_of_birth;New York City;5.0;0.18988881523316145
62;John Sterling Rockefeller;/people/person/place_of_birth;New York City;5.0;0.09259677866423192
63;Melissa Murphy;/people/person/place_of_birth;New York City;-5.0;0.09078624969141902
64;Caroline Beaumont Zachry;/people/person/place_of_birth;New York City;5.0;0.12693799566764624
65;Gerrit Henry;/people/person/place_of_birth;New York City;5.0;0.20336745737032488
66;Ray Gilhooley;/people/person/place_of_birth;New York City;5.0;0.25559299475115954
67;Edward Auer;/people/person/place_of_birth;New York City;5.0;0.08897436706215542
68;Jimmy Douglass;/people/person/place_of_birth;New York City;-5.0;0.08999391450447404
69;Tito Puente, Jr.;/people/person/place_of_birth;New York City;5.0;0.08326961020767502
70;Countee Cullen;/people/person/place_of_birth;New York City;-1.0;0.12979768847781192
71;Carmine Nigro;/people/person/place_of_birth;New York City;5.0;0.05927404598574601
72;Jenny Burton;/people/person/place_of_birth;New York City;1.0;0.07346323565639433
73;Adele Morales;/people/person/place_of_birth;New York City;5.0;0.1510674442671484
74;Matthew J. Merritt;/people/person/place_of_birth;New York City;5.0;0.2575293752996407
75;Victor Hammer (businessman);/people/person/place_of_birth;New York City;5.0;0.17608270698937062
76;Jerome Levine;/people/person/place_of_birth;New York City;5.0;0.08264715273247089
77;Joe Connelly (producer);/people/person/place_of_birth;New York City;5.0;0.12426969263357635
78;David Goodman Croly;/people/person/place_of_birth;New York City;1.0;0.16592703513323676
79;James G. Evans;/people/person/place_of_birth;New York City;5.0;0.13468164896064594
80;David Buskin;/people/person/place_of_birth;New York City;5.0;0.08055093340832924
81;James McBratney;/people/person/place_of_birth;New York City;5.0;0.08084778744119955
82;Loyd A. Jones;/people/person/place_of_birth;New York City;-5.0;0.05830015354866429
83;Arthur R.G. Solmssen;/people/person/place_of_birth;New York City;1.0;0.0902938110853464
84;George Washington Vanderbilt III;/people/person/place_of_birth;New York City;5.0;0.07212669592116919
85;Harry Mathews;/people/person/place_of_birth;New York City;5.0;0.09734840719865742
86;Joe Sobel;/people/person/place_of_birth;New York City;-5.0;0.12574045025070182
87;John Clarkson Jay;/people/person/place_of_birth;New York City;5.0;0.17208205030745402
88;Edwin Grasse;/people/person/place_of_birth;New York City;5.0;0.14286268298329444
89;Paul Carter Harrison;/people/person/place_of_birth;New York City;5.0;0.1282976587855821
90;George Waggner;/people/person/place_of_birth;New York City;5.0;0.0591285771822154
91;Stephen Blauner;/people/person/place_of_birth;New York City;1.0;0.1008366352123577
92;Stewart L. Woodford;/people/person/place_of_birth;New York City;5.0;0.21568396739539286
93;Edward Weinfeld;/people/person/place_of_birth;New York City;5.0;0.16345015119334422
94;Zack O'Malley Greenburg;/people/person/place_of_birth;New York City;5.0;0.10831747479093587
95;William Starr Miller II;/people/person/place_of_birth;New York City;5.0;0.17316655938704426
96;Frank Hotaling;/people/person/place_of_birth;New York City;5.0;0.09223814732391032
97;Andrew Hussey Allen;/people/person/place_of_birth;New York City;5.0;0.13337464394572576
98;Stanley Cooperman;/people/person/place_of_birth;New York City;5.0;0.15184981679194914
99;Allan G. Brodie;/people/person/place_of_birth;New York City;5.0;0.06576227609945869
100;Jock Gaynor;/people/person/place_of_birth;New York City;-5.0;0.06413800852842456
101;Amanda Green;/people/person/place_of_birth;New York City;5.0;0.22041104944094808
102;David Eisenbud;/people/person/place_of_birth;New York City;1.0;0.09799710642835463
103;Edwin Lester;/people/person/place_of_birth;New York City;5.0;0.1191024214409861
104;Ranee Lee;/people/person/place_of_birth;New York City;5.0;0.07282096193890109
105;Betty Warren;/people/person/place_of_birth;New York City;-1.0;0.03675792038873218
106;John Henry Haaren;/people/person/place_of_birth;New York City;5.0;0.13823727355132748
107;Tanya Vidal;/people/person/place_of_birth;New York City;1.0;0.08401402884579875
108;Abe Goldstein;/people/person/place_of_birth;New York City;5.0;0.12851967743748538
109;Florence Nightingale Levy;/people/person/place_of_birth;New York City;5.0;0.1828035954377145
110;John Clinton Gray;/people/person/place_of_birth;New York City;5.0;0.21256095313646084
111;Bayard Clarke;/people/person/place_of_birth;New York City;5.0;0.18594249157138806
112;Sondra Lipton;/people/person/place_of_birth;New York City;-1.0;0.18453125182513047
113;Steve Kaplan;/people/person/place_of_birth;New York City;1.0;0.10119138973098613
114;Edmund Milton Holland;/people/person/place_of_birth;New York City;5.0;0.1288013271790167
115;Charles Henry Webb;/people/person/place_of_birth;New York City;1.0;0.09514067073576042
116;Sara Berman (philanthropist);/people/person/place_of_birth;New York City;5.0;0.13009952615024414
117;Sidney Jonas Budnick;/people/person/place_of_birth;New York City;5.0;0.10599500892252332
118;Thomas F. Burchill;/people/person/place_of_birth;New York City;3.0;0.2786709956940935
119;Harold Jacoby;/people/person/place_of_birth;New York City;5.0;0.09260835712800668
120;Frederic Taber Cooper;/people/person/place_of_birth;New York City;5.0;0.21624485240874047
121;Daniel Pagano;/people/person/place_of_birth;New York City;1.0;0.12998349458576675
122;James Sibley Watson;/people/person/place_of_birth;New York City;-1.0;0.06478158399203326
123;Jacob Mishler;/people/person/place_of_birth;New York City;5.0;0.14471670321996105
124;Eric Chester;/people/person/place_of_birth;New York City;5.0;0.1061551436516151
125;Anahid Ajemian;/people/person/place_of_birth;New York City;1.0;0.10745126904904538
126;Mike Siegel;/people/person/place_of_birth;New York City;-5.0;0.06694697903584608
127;Joan Mahoney;/people/person/place_of_birth;New York City;5.0;0.11551888687980852
128;John Boylan (record producer);/people/person/place_of_birth;New York City;5.0;0.07988298356549642
129;Lee Delano;/people/person/place_of_birth;New York City;3.0;0.07929576792724582
130;Gregory McMahon;/people/person/place_of_birth;New York City;5.0;0.15680916763248254
131;Sylvia Pressler;/people/person/place_of_birth;New York City;5.0;0.15173935372215774
132;James Redhouse;/people/person/place_of_birth;London;-3.0;0.06921632311413656
133;Henry Cecil Leon;/people/person/place_of_birth;London;-5.0;0.066985199712838
134;Thomas Playfere;/people/person/place_of_birth;London;5.0;0.10614654193985221
135;Judy Leden;/people/person/place_of_birth;London;-5.0;0.07481263612058808
136;Rusty Egan;/people/person/place_of_birth;London;5.0;0.11478378397334152
137;Frank Pearson;/people/person/place_of_birth;London;-1.0;0.0771460532357709
138;William Mattieu Williams;/people/person/place_of_birth;London;5.0;0.21270197081786815
139;Frank Sayers;/people/person/place_of_birth;London;5.0;0.10025814344457944
140;John William Mellor;/people/person/place_of_birth;London;5.0;0.10765611158743074
141;Geoffrey Stevens (journalist);/people/person/place_of_birth;London;-1.0;0.06325212510458897
142;Charles Hastings Doyle;/people/person/place_of_birth;London;5.0;0.11001293192999512
143;Richard Corbould;/people/person/place_of_birth;London;5.0;0.16142462989209977
144;Mark Stone (baritone);/people/person/place_of_birth;London;5.0;0.10475971507563009
145;Edward Alfred Cowper;/people/person/place_of_birth;London;5.0;0.14011006526068623
146;Thomas E. Wilson;/people/person/place_of_birth;London;-5.0;0.06025476631257582
147;Stephen Griew;/people/person/place_of_birth;London;5.0;0.12128671533494995
148;E. W. Dickes;/people/person/place_of_birth;London;5.0;0.12818129313498752
149;Neil Zakiewicz;/people/person/place_of_birth;London;5.0;0.1263075778348196
150;Arthur Wakefield;/people/person/place_of_birth;London;-5.0;0.08317107827678878
151;Harry Calvert;/people/person/place_of_birth;London;-5.0;0.09531166880195414
152;Charles Ejogo;/people/person/place_of_birth;London;5.0;0.12221328814278987
153;Alaric Alexander Watts;/people/person/place_of_birth;London;5.0;0.10834709249619431
154;Victor Henny;/people/person/place_of_birth;London;-3.0;0.12165232259202646
155;Geoffrey Acland;/people/person/place_of_birth;London;-1.0;0.0770802805378417
156;Thomas Morton Harper;/people/person/place_of_birth;London;5.0;0.15735131115500803
157;John Edwin (1749–1790);/people/person/place_of_birth;London;5.0;0.11294327346376931
158;Reginald Brett, 2nd Viscount Esher;/people/person/place_of_birth;London;5.0;0.11184825482155066
159;Ursula Hoff;/people/person/place_of_birth;London;5.0;0.14191939779713766
160;Mary Rose Young;/people/person/place_of_birth;London;-5.0;0.06837056066568853
161;George Stone (bishop);/people/person/place_of_birth;London;5.0;0.1722595832773
162;George Georgiou;/people/person/place_of_birth;London;5.0;0.11766686383413082
163;Frank Holl;/people/person/place_of_birth;London;5.0;0.11535603104098752
164;Cliff Jones (musician);/people/person/place_of_birth;London;5.0;0.10709679749133039
165;Alfred Hackman;/people/person/place_of_birth;London;-5.0;0.0926450422754323
166;Malcolm Wakeford;/people/person/place_of_birth;London;-5.0;0.08005729800580252
167;Robin Gillett;/people/person/place_of_birth;London;5.0;0.19597686111164286
168;Graham Reilly;/people/person/place_of_birth;London;3.0;0.0485682796785464
169;Bertie Felstead;/people/person/place_of_birth;London;5.0;0.11771944102906529
170;Charles Mayo (Anglo-Saxon scholar);/people/person/place_of_birth;London;5.0;0.1050590589412008
171;Abraham Aurelius;/people/person/place_of_birth;London;-3.0;0.12752587438439295
172;Nick Grosso;/people/person/place_of_birth;London;5.0;0.15075916231409542
173;George Russell French;/people/person/place_of_birth;London;5.0;0.12343646980708006
174;Charles Kennedy Scott;/people/person/place_of_birth;London;-3.0;0.1301758520244502
175;William Emery;/people/person/place_of_birth;London;5.0;0.12007706084617895
176;Isidor Clinton Rubin;/people/person/place_of_birth;London;-3.0;0.07324631555523528
177;Thomas Gerald Room;/people/person/place_of_birth;London;-5.0;0.08557700596719778
178;Stephen Atkinson (metallurgist);/people/person/place_of_birth;London;-5.0;0.09251350110530837
179;Barbara C. Freeman;/people/person/place_of_birth;London;-5.0;0.07420586604701115
180;Adrian Bowyer;/people/person/place_of_birth;London;5.0;0.10171572273889108
181;David Smith (English politician);/people/person/place_of_birth;London;5.0;0.13164171039618228
182;Gordon Jennings Laing;/people/person/place_of_birth;London;-3.0;0.056952102139482166
183;Guy de Cointet;/people/person/place_of_birth;Paris;5.0;0.11732836324623702
184;Abel Dimier;/people/person/place_of_birth;Paris;5.0;0.10042704208422004
185;René Renoult;/people/person/place_of_birth;Paris;5.0;0.11108118240179865
186;François Maspero;/people/person/place_of_birth;Paris;5.0;0.11450662002475201
187;Thibaut de Reimpré;/people/person/place_of_birth;Paris;5.0;0.10037685572901406
188;Charles Collé;/people/person/place_of_birth;Paris;5.0;0.11973310631760918
189;Bertrand Lamarche;/people/person/place_of_birth;Paris;3.0;0.17465118361626208
190;Louis Godin;/people/person/place_of_birth;Paris;5.0;0.11237657365154365
191;Lucien Laurent Bonheur;/people/person/place_of_birth;Paris;5.0;0.11668781462776098
192;Gérard Granel;/people/person/place_of_birth;Paris;5.0;0.13131445873760297
193;Martin Malvy;/people/person/place_of_birth;Paris;5.0;0.12600065089426604
194;Albert Geouffre de Lapradelle;/people/person/place_of_birth;Paris;5.0;0.10121159472349683
195;Armand Toussaint;/people/person/place_of_birth;Paris;5.0;0.11835223200706457
196;Hervé Alphand;/people/person/place_of_birth;Paris;5.0;0.169626078454136
197;Pierre Lecomte du Noüy;/people/person/place_of_birth;Paris;5.0;0.11178828700505725
198;Léonce Alloy;/people/person/place_of_birth;Paris;5.0;0.11357159302874789
199;Émile Lévy;/people/person/place_of_birth;Paris;5.0;0.10508931654251746
200;Pierre Cartellier;/people/person/place_of_birth;Paris;5.0;0.17926831704268587
201;Yves Roucaute;/people/person/place_of_birth;Paris;5.0;0.22532710648127843
202;Ernest Breton;/people/person/place_of_birth;Paris;5.0;0.10099146341389292
203;Albert Vizentini;/people/person/place_of_birth;Paris;5.0;0.12161043643446272
204;Antoine Verglas;/people/person/place_of_birth;Paris;5.0;0.11031566250464567
205;Cornélie Falcon;/people/person/place_of_birth;Paris;5.0;0.13068327313317027
206;Marc Sangnier;/people/person/place_of_birth;Paris;5.0;0.11139963534059452
207;Georges Hugon;/people/person/place_of_birth;Paris;5.0;0.13730741672236074
208;Constant Ferdinand Burille;/people/person/place_of_birth;Paris;3.0;0.07339707402157267
209;Henri de Contenson;/people/person/place_of_birth;Paris;5.0;0.1317021332807454
210;Marthe Chenal;/people/person/place_of_birth;Paris;5.0;0.15487711132557538
211;Jules Louis Lewal;/people/person/place_of_birth;Paris;5.0;0.10476174741539519
212;Alain Ehrenberg;/people/person/place_of_birth;Paris;5.0;0.12431576029454437
213;Jean Noël Hallé;/people/person/place_of_birth;Paris;5.0;0.12528860993248664
214;Léon Gimpel;/people/person/place_of_birth;Paris;5.0;0.10684498828655226
215;Louis Mazetier;/people/person/place_of_birth;Paris;5.0;0.12056765094006286
216;Julien Noël Costantin;/people/person/place_of_birth;Paris;-3.0;0.20298314809133408
217;Françoise Claustre;/people/person/place_of_birth;Paris;5.0;0.12554900190128687
218;Florent Fidèle Constant Bourgeois;/people/person/place_of_birth;Paris;5.0;0.10772438029122436
219;Adolphe Cohn;/people/person/place_of_birth;Paris;5.0;0.1486661947871377
220;André Léri;/people/person/place_of_birth;Paris;5.0;0.12149597061689006
221;Gabriel Bertrand;/people/person/place_of_birth;Paris;5.0;0.10451264875835736
222;Germinal Pierre Dandelin;/people/person/place_of_birth;Paris;-3.0;0.08919023922229716
223;Henry Lerolle;/people/person/place_of_birth;Paris;5.0;0.12245010786332888
224;Louis Dorléans;/people/person/place_of_birth;Paris;5.0;0.12278285825286397
225;Paul Lacroix;/people/person/place_of_birth;Paris;5.0;0.11747558760464617
226;Christelle Lefranc;/people/person/place_of_birth;Paris;1.0;0.09474064163632312
227;Lola Artôt de Padilla;/people/person/place_of_birth;Paris;-5.0;0.09806830411904548
228;Dumont de Montigny;/people/person/place_of_birth;Paris;5.0;0.10653950645502708
229;Henri Perreyve;/people/person/place_of_birth;Paris;5.0;0.214910051954881
230;Leon Athanese Gosselin;/people/person/place_of_birth;Paris;3.0;0.12439384891151185
231;Johanna Meier;/people/person/place_of_birth;Chicago;5.0;0.10930113355168272
232;Al Cotey;/people/person/place_of_birth;Chicago;5.0;0.10940085696595551
233;Carl R. Chindblom;/people/person/place_of_birth;Chicago;5.0;0.18976425789430348
234;Raymond R. Schumacher;/people/person/place_of_birth;Chicago;5.0;0.1954402681915774
235;Robert E. Merriam;/people/person/place_of_birth;Chicago;5.0;0.14494649091134276
236;Phillip Jackson (American politician);/people/person/place_of_birth;Chicago;5.0;0.20224481144268117
237;Charlene McMann;/people/person/place_of_birth;Chicago;5.0;0.12566680207336234
238;No I.D.;/people/person/place_of_birth;Chicago;3.0;0.07302905844128708
239;Stewart G. Honeck;/people/person/place_of_birth;Chicago;5.0;0.10666766719793982
240;Dean Richards (reporter);/people/person/place_of_birth;Chicago;-1.0;0.12694645351846306
241;Steve Bjorklund;/people/person/place_of_birth;Chicago;5.0;0.14768778040482985
242;Leslie Allen (racing driver);/people/person/place_of_birth;Chicago;5.0;0.10999000065247497
243;James Burnham;/people/person/place_of_birth;Chicago;5.0;0.1005599218285143
244;Louis Antonelli;/people/person/place_of_birth;Chicago;5.0;0.1168001186276462
245;Mary Lou Munts;/people/person/place_of_birth;Chicago;5.0;0.10120844970064988
246;Fenton Johnson (poet);/people/person/place_of_birth;Chicago;5.0;0.11151952770659153
247;Steve Miller (athletics);/people/person/place_of_birth;Chicago;5.0;0.11486357046992193
248;Vincent A. Mahler;/people/person/place_of_birth;Chicago;3.0;0.10651449353689879
249;William Francis Whitman, Jr.;/people/person/place_of_birth;Chicago;5.0;0.10668030691930197
250;Joel Myers;/people/person/place_of_birth;Philadelphia;-5.0;0.0837041090216991
251;Edwin Milton Abbott;/people/person/place_of_birth;Philadelphia;5.0;0.10994109838129869
252;Festus Walters;/people/person/place_of_birth;Philadelphia;1.0;0.13791116003578657
253;Freddy Winnai;/people/person/place_of_birth;Philadelphia;5.0;0.13924066691504888
254;Benjamin Franklin Bache (journalist);/people/person/place_of_birth;Philadelphia;-3.0;0.09920771751377279
255;Johnny Zito;/people/person/place_of_birth;Philadelphia;-3.0;0.08770282376447075
256;Tom Mattera;/people/person/place_of_birth;Philadelphia;5.0;0.1080621890821101
257;Tony Trov;/people/person/place_of_birth;Philadelphia;-5.0;0.09136090272784812
258;Stanley Sporkin;/people/person/place_of_birth;Philadelphia;5.0;0.11029172020166458
259;Leon Bass;/people/person/place_of_birth;Philadelphia;5.0;0.118918121694994
260;Barry Lee Myers;/people/person/place_of_birth;Philadelphia;-3.0;0.08327860983285378
261;Dave Mazzoni;/people/person/place_of_birth;Philadelphia;5.0;0.10162437591382548
262;Frank J. Webb;/people/person/place_of_birth;Philadelphia;5.0;0.13945005187027049
263;Lawrence Townsend;/people/person/place_of_birth;Philadelphia;5.0;0.10778916175555012
264;Terry Smith (radio);/people/person/place_of_birth;Philadelphia;-3.0;0.06764499090854227
265;Susan Denin;/people/person/place_of_birth;Philadelphia;5.0;0.14114246190964058
266;Frederick Fraley;/people/person/place_of_birth;Philadelphia;5.0;0.15006657997949463
267;Stephen William White;/people/person/place_of_birth;Philadelphia;5.0;0.10440770176958748
268;Oskar Simon;/people/person/place_of_birth;Berlin;-5.0;0.08525855513550597
269;Heinz Oestergaard;/people/person/place_of_birth;Berlin;5.0;0.13597478884007447
270;Joachim Martin Falbe;/people/person/place_of_birth;Berlin;5.0;0.10855105682351904
271;Leopold Casper;/people/person/place_of_birth;Berlin;5.0;0.12795980117033284
272;Walther Kruse;/people/person/place_of_birth;Berlin;-5.0;0.09359796492203612
273;Albert Heinrich Brendel;/people/person/place_of_birth;Berlin;5.0;0.16936781610556811
274;Robert Welch (Wisconsin politician);/people/person/place_of_birth;Berlin;-3.0;0.07540704143682807
275;Wilhelm Sander;/people/person/place_of_birth;Berlin;5.0;0.11499799064691509
276;Hans P. Kraus;/people/person/place_of_birth;Berlin;-5.0;0.06284623581043422
277;Edward W. Greenman;/people/person/place_of_birth;Berlin;-3.0;0.08325701387976817
278;Georg Ruge;/people/person/place_of_birth;Berlin;-3.0;0.07628572389010466
279;Erich Franz Eugen Bracht;/people/person/place_of_birth;Berlin;-1.0;0.10242807862125854
280;Erich Werdermann;/people/person/place_of_birth;Berlin;5.0;0.12126585621342895
281;Ernst Mehlich;/people/person/place_of_birth;Berlin;5.0;0.10740110344962334
282;Johann Christoph Friedrich Klug;/people/person/place_of_birth;Berlin;5.0;0.17385013337863223
283;Moritz Litten;/people/person/place_of_birth;Berlin;-5.0;0.0871258158726521
284;Carl Anton Ewald;/people/person/place_of_birth;Berlin;-3.0;0.15057252228123244
285;Karl Friedrich von Klöden;/people/person/place_of_birth;Berlin;5.0;0.1509196283370743
286;Julius Zupitza;/people/person/place_of_birth;Berlin;-3.0;0.11165084576026574
287;Käte Stresemann;/people/person/place_of_birth;Berlin;3.0;0.1256061065701536
288;J. J. Stevenson;/people/person/place_of_birth;Glasgow;5.0;0.14479600847893734
289;Thomas Barclay (missionary);/people/person/place_of_birth;Glasgow;5.0;0.1353475470860472
290;Kris Kane;/people/person/place_of_birth;Glasgow;5.0;0.1066120201615074
291;Robert McCrindle;/people/person/place_of_birth;Glasgow;5.0;0.13268554101106342
292;Julia Goss;/people/person/place_of_birth;Glasgow;-3.0;0.06945744876135615
293;Hugh Fraser, 1st Baron Fraser of Allander;/people/person/place_of_birth;Glasgow;5.0;0.1229337046261515
294;Mary Ann Kennedy (Scottish singer);/people/person/place_of_birth;Glasgow;5.0;0.10794130673484124
295;Thomas Haughey;/people/person/place_of_birth;Glasgow;5.0;0.2211607669399027
296;Ian Steel;/people/person/place_of_birth;Glasgow;5.0;0.12862087234482147
297;Thomas Gardiner (publisher);/people/person/place_of_birth;Glasgow;-5.0;0.08508073161235585
298;George Henry Walton;/people/person/place_of_birth;Glasgow;5.0;0.15363925749495888
299;Vishal Marwaha;/people/person/place_of_birth;Glasgow;5.0;0.12393389365680814
300;John Stephen;/people/person/place_of_birth;Glasgow;5.0;0.10717576850349607
301;Pat Gerber;/people/person/place_of_birth;Glasgow;5.0;0.1204414354539369
302;James Kinlay;/people/person/place_of_birth;Glasgow;5.0;0.10228747901939232
303;Walter Douglas;/people/person/place_of_birth;Glasgow;5.0;0.1147628810772582
304;John Baird (Wolverhampton MP);/people/person/place_of_birth;Glasgow;5.0;0.11657243292909536
305;Louisa Stevenson;/people/person/place_of_birth;Glasgow;5.0;0.11023815785135005
306;John Fisher (opera director);/people/person/place_of_birth;Glasgow;5.0;0.1016797064081605
307;Christopher Whyte;/people/person/place_of_birth;Glasgow;5.0;0.10903598712885998
308;Henry Saxe;/people/person/place_of_birth;Montreal;5.0;0.12920491251867067
309;Christopher Benfield Carter;/people/person/place_of_birth;Montreal;5.0;0.22001834882799684
310;Marcel Faribault;/people/person/place_of_birth;Montreal;5.0;0.13462926572366993
311;Antoine Ouilmette;/people/person/place_of_birth;Montreal;-5.0;0.08799154698624324
312;Gilles Latulippe;/people/person/place_of_birth;Montreal;5.0;0.15544381246195876
313;Merlin Bronques;/people/person/place_of_birth;Montreal;-3.0;0.08026881452755028
314;Bill Downe;/people/person/place_of_birth;Montreal;5.0;0.12931889201216593
315;Albert Chamberland;/people/person/place_of_birth;Montreal;5.0;0.1571485998382732
316;Jean Désy;/people/person/place_of_birth;Montreal;5.0;0.14198368780404033
317;Ira Vail;/people/person/place_of_birth;Montreal;3.0;0.08972598946328421
318;Rodolphe Monty;/people/person/place_of_birth;Montreal;5.0;0.13839778152309945
319;Howard Grant (boxer);/people/person/place_of_birth;Montreal;-3.0;0.09191249055765797
320;Théophile Bruguier;/people/person/place_of_birth;Montreal;-5.0;0.09967870149812785
321;John Mahaffy (ice hockey);/people/person/place_of_birth;Montreal;5.0;0.12595000374067258
322;Yolande Thibeault;/people/person/place_of_birth;Montreal;5.0;0.11835124618080144
323;Norman Spector;/people/person/place_of_birth;Montreal;5.0;0.11159907650491933
324;Thomas Morland;/people/person/place_of_birth;Montreal;5.0;0.11845808616688121
325;Gérald Gagnier;/people/person/place_of_birth;Montreal;3.0;0.07925566927711603
326;Pierre de Savoye;/people/person/place_of_birth;Montreal;5.0;0.10470835197743081
327;Gordon Stevenson;/people/person/place_of_birth;Dublin;-1.0;0.07276893864927353
328;Thomas Southerne;/people/person/place_of_birth;Dublin;-5.0;0.08351535916697524
329;Seamus Martin;/people/person/place_of_birth;Dublin;5.0;0.1533774943383551
330;Nathaniel Buchanan;/people/person/place_of_birth;Dublin;-5.0;0.06391057947403982
331;Vivion de Valera;/people/person/place_of_birth;Dublin;5.0;0.12085627866086662
332;Henry Ussher;/people/person/place_of_birth;Dublin;5.0;0.14934383678615873
333;Jason Colwell;/people/person/place_of_birth;Dublin;5.0;0.10687555822274428
334;John Allen (Irish nationalist);/people/person/place_of_birth;Dublin;-3.0;0.11712071983006933
335;Ed Pimm;/people/person/place_of_birth;Dublin;-5.0;0.048560234591709425
336;Richard Collins, Baron Collins;/people/person/place_of_birth;Dublin;5.0;0.10126093411615594
337;Heartsill Ragon;/people/person/place_of_birth;Dublin;-5.0;0.06733861553806234
338;Graham Doyle;/people/person/place_of_birth;Dublin;5.0;0.12347505437774495
339;Brian O'Riordan;/people/person/place_of_birth;Dublin;5.0;0.16154949413404956
